"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
18,20123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.978,389,1,0,0.00997395054708583,0,0,1,1,0,143
18,20123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,30.893,389,1,0,0.00997395054708583,0,0,1,0,0,144
19,21123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.62,13,0,1,Inf,0,0,1,1,0,145
19,21123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.347,57,1,0,0.00992287983413764,3,3,0,0,0,146
19,21123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.546,18,0,1,NA,0,0,1,1,0,147
19,21123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,10.393,57,1,0,0.00992287983413764,2,2,0,0,0,148
19,21123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.407,72,1,0,0.00998486092135478,0,0,1,1,0,149
19,21123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,9.571,72,1,0,0.00998486092135478,0,0,1,0,0,150
19,21123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.438,373,1,0,0.00988521727340028,0,0,1,1,0,151
19,21123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,35.37,373,1,0,0.00988521727340028,0,0,1,0,0,152
20,22123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.621,13,0,1,NA,0,0,1,1,0,153
