"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
15,17123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,15193.698,1337,1,0,0.00995107289838992,0,0,1,0,0,120
16,18123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1476.228,2000,0,0,1910.78235469156,0,0,1,1,0,121
16,18123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5049.983,415,1,0,0.00996320315384275,4,4,0,0,0,122
16,18123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,447.271,71,1,0,0.00946091333393095,0,0,1,1,0,123
16,18123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4468.882,415,1,0,0.00996320315384275,3,3,0,0,0,124
16,18123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,539.467999999999,258,1,0,0.00999461159995468,0,0,1,1,0,125
16,18123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,2378.086,258,1,0,0.00999461159995468,0,0,1,0,0,126
16,18123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,1024.038,1304,1,0,0.00996924797143744,0,0,1,1,0,127
16,18123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,10849.542,1304,1,0,0.00996924797143744,0,0,1,0,0,128
17,19123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8.00000000000001,0.01,2000,0.5,1,0,0,NA,1405.561,2000,0,0,1911.75324401486,0,0,1,1,0,129
17,19123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8.00000000000001,0.01,2000,0.5,1,9,0,NA,5531.985,424,1,0,0.00981861080094659,4,4,0,0,0,130
17,19123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,348.829,71,1,0,0.00998843537662786,0,0,1,1,0,131
17,19123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,5051.265,424,1,0,0.00981861080094659,3,3,0,0,0,132
17,19123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.800000000000001,0.01,2000,0.5,1,0,0,NA,448.172,264,1,0,0.00972834728442923,0,0,1,1,0,133
17,19123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.800000000000001,0.01,2000,0.5,1,9,0,NA,2886.275,264,1,0,0.00972834728442923,0,0,1,0,0,134
17,19123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,964.028000000002,1330,1,0,0.00996067324463848,0,0,1,1,0,135
17,19123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,13387.92,1330,1,0,0.00996067324463848,0,0,1,0,0,136
18,20123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1409.61,2000,0,0,1910.32804270525,0,0,1,1,0,137
