"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
8,10123,2000,2,"poisson","fixed",0.000108705724547396,5,0.000543528622736982,1.08705724547396,0.01,2000,0.5,1,0,0,NA,225.96,2000,0,0,3719.92378983185,0,0,1,1,0,59
8,10123,2000,2,"poisson","linesearch",0.000108705724547396,5,0.000543528622736982,1.08705724547396,0.01,2000,0.5,1,8,0,NA,64.703,68,1,0,0.0093958270229868,1,1,0,0,0,60
8,10123,2000,2,"poisson","fixed",0.000108705724547396,1,0.000108705724547396,0.217411449094793,0.01,2000,0.5,1,0,0,NA,51.872,175,1,0,0.00961838340927068,0,0,1,1,0,61
8,10123,2000,2,"poisson","linesearch",0.000108705724547396,1,0.000108705724547396,0.217411449094793,0.01,2000,0.5,1,8,0,NA,95.443,175,1,0,0.00961838340927068,0,0,1,0,0,62
8,10123,2000,2,"poisson","fixed",0.000108705724547396,0.2,2.17411449094793e-05,0.0434822898189586,0.01,2000,0.5,1,0,0,NA,116.701,886,1,0,0.00993297396233217,0,0,1,1,0,63
8,10123,2000,2,"poisson","linesearch",0.000108705724547396,0.2,2.17411449094793e-05,0.0434822898189586,0.01,2000,0.5,1,8,0,NA,359.098,886,1,0,0.00993297396233217,0,0,1,0,0,64
9,11123,2000,2,"poisson","fixed",0.000107700728719334,10,0.00107700728719334,2.15401457438669,0.01,2000,0.5,1,0,0,NA,38.161,8,0,1,NA,0,0,1,1,0,65
9,11123,2000,2,"poisson","linesearch",0.000107700728719334,10,0.00107700728719334,2.15401457438669,0.01,2000,0.5,1,8,0,NA,71.409,68,1,0,0.00931470249595062,2,2,0,0,0,66
9,11123,2000,2,"poisson","fixed",0.000107700728719334,5,0.000538503643596672,1.07700728719334,0.01,2000,0.5,1,0,0,NA,226.664,2000,0,0,4183.47873499288,0,0,1,1,0,67
9,11123,2000,2,"poisson","linesearch",0.000107700728719334,5,0.000538503643596672,1.07700728719334,0.01,2000,0.5,1,8,0,NA,66.864,68,1,0,0.00931470249595062,1,1,0,0,0,68
9,11123,2000,2,"poisson","fixed",0.000107700728719334,1,0.000107700728719334,0.215401457438669,0.01,2000,0.5,1,0,0,NA,53.111,174,1,0,0.00983415900471285,0,0,1,1,0,69
9,11123,2000,2,"poisson","linesearch",0.000107700728719334,1,0.000107700728719334,0.215401457438669,0.01,2000,0.5,1,8,0,NA,94.7769999999999,174,1,0,0.00983415900471285,0,0,1,0,0,70
9,11123,2000,2,"poisson","fixed",0.000107700728719334,0.2,2.15401457438669e-05,0.0430802914877338,0.01,2000,0.5,1,0,0,NA,121.524,882,1,0,0.0099493807904984,0,0,1,1,0,71
9,11123,2000,2,"poisson","linesearch",0.000107700728719334,0.2,2.15401457438669e-05,0.0430802914877338,0.01,2000,0.5,1,8,0,NA,379.556,882,1,0,0.0099493807904984,0,0,1,0,0,72
10,12123,2000,2,"poisson","fixed",0.000105695343816092,10,0.00105695343816092,2.11390687632184,0.01,2000,0.5,1,0,0,NA,37.015,9,0,1,NA,0,0,1,1,0,73
10,12123,2000,2,"poisson","linesearch",0.000105695343816092,10,0.00105695343816092,2.11390687632184,0.01,2000,0.5,1,8,0,NA,74.389,74,1,0,0.00895749329025756,2,2,0,0,0,74
10,12123,2000,2,"poisson","fixed",0.000105695343816092,5,0.000528476719080461,1.05695343816092,0.01,2000,0.5,1,0,0,NA,220.965,2000,0,0,3635.37706590411,0,0,1,1,0,75
10,12123,2000,2,"poisson","linesearch",0.000105695343816092,5,0.000528476719080461,1.05695343816092,0.01,2000,0.5,1,8,0,NA,68.552,74,1,0,0.00895749329025756,1,1,0,0,0,76
10,12123,2000,2,"poisson","fixed",0.000105695343816092,1,0.000105695343816092,0.211390687632184,0.01,2000,0.5,1,0,0,NA,53.396,189,1,0,0.00959718303176364,0,0,1,1,0,77
10,12123,2000,2,"poisson","linesearch",0.000105695343816092,1,0.000105695343816092,0.211390687632184,0.01,2000,0.5,1,8,0,NA,103.543,189,1,0,0.00959718303176364,0,0,1,0,0,78
10,12123,2000,2,"poisson","fixed",0.000105695343816092,0.2,2.11390687632184e-05,0.0422781375264369,0.01,2000,0.5,1,0,0,NA,122.661,955,1,0,0.00997018748374869,0,0,1,1,0,79
10,12123,2000,2,"poisson","linesearch",0.000105695343816092,0.2,2.11390687632184e-05,0.0422781375264369,0.01,2000,0.5,1,8,0,NA,620.499,955,1,0,0.00997018748374869,0,0,1,0,0,80
11,13123,2000,2,"poisson","fixed",0.000105668220942787,10,0.00105668220942787,2.11336441885574,0.01,2000,0.5,1,0,0,NA,38.454,10,0,1,NA,0,0,1,1,0,81
11,13123,2000,2,"poisson","linesearch",0.000105668220942787,10,0.00105668220942787,2.11336441885574,0.01,2000,0.5,1,8,0,NA,76.697,72,1,0,0.00932357454554877,2,2,0,0,0,82
11,13123,2000,2,"poisson","fixed",0.000105668220942787,5,0.000528341104713935,1.05668220942787,0.01,2000,0.5,1,0,0,NA,226.654,2000,0,0,1669.90718184383,0,0,1,1,0,83
11,13123,2000,2,"poisson","linesearch",0.000105668220942787,5,0.000528341104713935,1.05668220942787,0.01,2000,0.5,1,8,0,NA,70.104,72,1,0,0.00932357454554877,1,1,0,0,0,84
11,13123,2000,2,"poisson","fixed",0.000105668220942787,1,0.000105668220942787,0.211336441885574,0.01,2000,0.5,1,0,0,NA,55.289,184,1,0,0.00978376194626884,0,0,1,1,0,85
11,13123,2000,2,"poisson","linesearch",0.000105668220942787,1,0.000105668220942787,0.211336441885574,0.01,2000,0.5,1,8,0,NA,110.241,184,1,0,0.00978376194626884,0,0,1,0,0,86
11,13123,2000,2,"poisson","fixed",0.000105668220942787,0.2,2.11336441885574e-05,0.0422672883771148,0.01,2000,0.5,1,0,0,NA,126.15,931,1,0,0.00996679481309409,0,0,1,1,0,87
11,13123,2000,2,"poisson","linesearch",0.000105668220942787,0.2,2.11336441885574e-05,0.0422672883771148,0.01,2000,0.5,1,8,0,NA,538.439,931,1,0,0.00996679481309409,0,0,1,0,0,88
12,14123,2000,2,"poisson","fixed",0.000108672940276256,10,0.00108672940276256,2.17345880552512,0.01,2000,0.5,1,0,0,NA,40.877,6,0,1,NA,0,0,1,1,0,89
12,14123,2000,2,"poisson","linesearch",0.000108672940276256,10,0.00108672940276256,2.17345880552512,0.01,2000,0.5,1,8,0,NA,74.103,69,1,0,0.00917214435398211,2,2,0,0,0,90
12,14123,2000,2,"poisson","fixed",0.000108672940276256,5,0.000543364701381279,1.08672940276256,0.01,2000,0.5,1,0,0,NA,236.983,2000,0,0,3826.45503409457,0,0,1,1,0,91
12,14123,2000,2,"poisson","linesearch",0.000108672940276256,5,0.000543364701381279,1.08672940276256,0.01,2000,0.5,1,8,0,NA,67.714,69,1,0,0.00917214435398211,1,1,0,0,0,92
12,14123,2000,2,"poisson","fixed",0.000108672940276256,1,0.000108672940276256,0.217345880552512,0.01,2000,0.5,1,0,0,NA,54.428,176,1,0,0.0099177519740164,0,0,1,1,0,93
12,14123,2000,2,"poisson","linesearch",0.000108672940276256,1,0.000108672940276256,0.217345880552512,0.01,2000,0.5,1,8,0,NA,100.676,176,1,0,0.0099177519740164,0,0,1,0,0,94
12,14123,2000,2,"poisson","fixed",0.000108672940276256,0.2,2.17345880552512e-05,0.0434691761105023,0.01,2000,0.5,1,0,0,NA,123.539,893,1,0,0.0099359637907879,0,0,1,1,0,95
12,14123,2000,2,"poisson","linesearch",0.000108672940276256,0.2,2.17345880552512e-05,0.0434691761105023,0.01,2000,0.5,1,8,0,NA,415.883,893,1,0,0.0099359637907879,0,0,1,0,0,96
13,15123,2000,2,"poisson","fixed",0.00010661703337187,10,0.0010661703337187,2.13234066743739,0.01,2000,0.5,1,0,0,NA,39.471,8,0,1,NA,0,0,1,1,0,97
13,15123,2000,2,"poisson","linesearch",0.00010661703337187,10,0.0010661703337187,2.13234066743739,0.01,2000,0.5,1,8,0,NA,74.949,71,1,0,0.00941429241502426,2,2,0,0,0,98
13,15123,2000,2,"poisson","fixed",0.00010661703337187,5,0.000533085166859349,1.0661703337187,0.01,2000,0.5,1,0,0,NA,228.699,2000,0,0,1481.22017471865,0,0,1,1,0,99
13,15123,2000,2,"poisson","linesearch",0.00010661703337187,5,0.000533085166859349,1.0661703337187,0.01,2000,0.5,1,8,0,NA,67.141,71,1,0,0.00941429241502426,1,1,0,0,0,100
13,15123,2000,2,"poisson","fixed",0.00010661703337187,1,0.00010661703337187,0.213234066743739,0.01,2000,0.5,1,0,0,NA,55.846,182,1,0,0.00988915359084704,0,0,1,1,0,101
13,15123,2000,2,"poisson","linesearch",0.00010661703337187,1,0.00010661703337187,0.213234066743739,0.01,2000,0.5,1,8,0,NA,101.847,182,1,0,0.00988915359084704,0,0,1,0,0,102
13,15123,2000,2,"poisson","fixed",0.00010661703337187,0.2,2.13234066743739e-05,0.0426468133487479,0.01,2000,0.5,1,0,0,NA,128.383,924,1,0,0.00990810824521672,0,0,1,1,0,103
13,15123,2000,2,"poisson","linesearch",0.00010661703337187,0.2,2.13234066743739e-05,0.0426468133487479,0.01,2000,0.5,1,8,0,NA,419.089,924,1,0,0.00990810824521672,0,0,1,0,0,104
14,16123,2000,2,"poisson","fixed",0.000102107516825374,10,0.00102107516825374,2.04215033650747,0.01,2000,0.5,1,0,0,NA,39.227,10,0,1,NA,0,0,1,1,0,105
14,16123,2000,2,"poisson","linesearch",0.000102107516825374,10,0.00102107516825374,2.04215033650747,0.01,2000,0.5,1,8,0,NA,75.696,72,1,0,0.00901712468891475,2,2,0,0,0,106
14,16123,2000,2,"poisson","fixed",0.000102107516825374,5,0.000510537584126868,1.02107516825374,0.01,2000,0.5,1,0,0,NA,229.63,2000,0,0,2040.37687928472,0,0,1,1,0,107
14,16123,2000,2,"poisson","linesearch",0.000102107516825374,5,0.000510537584126868,1.02107516825374,0.01,2000,0.5,1,8,0,NA,71.489,72,1,0,0.00901712468891475,1,1,0,0,0,108
14,16123,2000,2,"poisson","fixed",0.000102107516825374,1,0.000102107516825374,0.204215033650747,0.01,2000,0.5,1,0,0,NA,54.941,184,1,0,0.00956436736514462,0,0,1,1,0,109
14,16123,2000,2,"poisson","linesearch",0.000102107516825374,1,0.000102107516825374,0.204215033650747,0.01,2000,0.5,1,8,0,NA,98.736,184,1,0,0.00956436736514462,0,0,1,0,0,110
14,16123,2000,2,"poisson","fixed",0.000102107516825374,0.2,2.04215033650747e-05,0.0408430067301495,0.01,2000,0.5,1,0,0,NA,125.085,929,1,0,0.00998407102968272,0,0,1,1,0,111
